timestamp,x_cm,y_cm,rotation_deg
2025-07-13T11:20:56.197209,0.49,105.59,12.10
2025-07-13T11:20:56.344984,0.60,107.03,11.19
2025-07-13T11:20:56.473601,1.25,106.98,12.14
2025-07-13T11:20:56.600612,1.64,106.26,12.67
2025-07-13T11:20:56.868129,-0.35,93.43,5.00
2025-07-13T11:20:57.016539,-0.28,91.70,10.04
2025-07-13T11:20:57.139994,-1.19,87.47,13.09
2025-07-13T11:20:57.267612,-2.00,87.80,13.52
2025-07-13T11:20:57.414959,-0.75,92.35,13.48
2025-07-13T11:20:57.542795,-0.73,99.11,11.44
2025-07-13T11:20:57.669805,-0.11,101.71,9.35
2025-07-13T11:20:58.490082,52.83,105.88,-7.67
2025-07-13T11:20:58.620761,77.25,90.37,96.44
2025-07-13T11:20:58.769067,97.29,85.36,168.66
2025-07-13T11:20:59.165363,51.02,83.15,2.52
2025-07-13T11:20:59.294510,49.60,84.67,-3.60
2025-07-13T11:20:59.439043,54.06,85.21,-1.47
2025-07-13T11:20:59.570175,55.12,86.58,-1.68
2025-07-13T11:20:59.697226,52.25,86.04,1.62
2025-07-13T11:20:59.968863,61.12,33.09,24.88
2025-07-13T11:21:00.637583,8.89,84.99,-4.42
2025-07-13T11:21:00.784078,30.22,30.51,42.69
2025-07-13T11:21:01.981859,92.31,83.44,1.85
2025-07-13T11:21:02.117084,91.84,82.79,-0.75
2025-07-13T11:21:02.254514,91.36,83.65,-3.07
2025-07-13T11:21:02.382158,93.12,83.92,-3.71
2025-07-13T11:21:02.528834,94.83,84.72,-5.74
2025-07-13T11:21:02.657040,93.79,84.95,-6.45
2025-07-13T11:21:02.785834,94.33,85.13,-3.93
2025-07-13T11:21:02.929630,94.07,86.27,-7.18
2025-07-13T11:21:03.055314,96.00,86.30,-6.47
2025-07-13T11:21:03.328359,102.55,86.61,-7.42
2025-07-13T11:21:03.457315,106.25,87.25,-7.91
2025-07-13T11:21:03.604852,112.61,86.10,-0.01
2025-07-13T11:21:03.737036,112.78,88.79,-8.61
2025-07-13T11:21:03.871525,113.91,89.56,-9.43
2025-07-13T11:21:04.003176,114.24,89.98,-10.24
2025-07-13T11:21:04.134097,114.69,90.47,-9.92
2025-07-13T11:21:04.270961,115.76,90.53,-7.83
2025-07-13T11:21:04.398645,117.43,91.11,-7.50
2025-07-13T11:21:04.529181,119.77,93.38,-10.33
2025-07-13T11:21:04.670530,122.45,93.39,-11.02
2025-07-13T11:21:04.796909,124.61,93.64,-12.41
2025-07-13T11:21:04.948914,126.22,92.60,-11.58
2025-07-13T11:21:05.080168,126.85,91.68,-10.47
2025-07-13T11:21:05.214802,127.10,91.32,-10.39
2025-07-13T11:21:05.345442,127.44,90.84,-10.41
2025-07-13T11:21:05.477366,128.00,90.23,-9.51
2025-07-13T11:21:05.616191,128.65,89.90,-8.20
2025-07-13T11:21:05.749713,128.30,90.50,-10.80
2025-07-13T11:21:05.877285,127.69,90.05,-8.42
2025-07-13T11:21:06.015617,127.57,90.24,-9.29
2025-07-13T11:21:06.149253,127.95,89.28,-10.53
2025-07-13T11:21:06.288954,128.12,90.05,-8.42
2025-07-13T11:21:06.423200,129.98,88.41,-5.17
2025-07-13T11:21:06.562137,151.30,36.21,143.13
2025-07-13T11:21:06.690636,136.41,88.21,-9.89
2025-07-13T11:21:06.817316,139.57,87.22,-4.94
2025-07-13T11:21:06.955983,140.29,88.39,-9.25
2025-07-13T11:21:07.084687,140.68,88.25,-10.74
2025-07-13T11:21:07.216600,139.98,86.97,-3.61
2025-07-13T11:21:07.360170,136.93,88.91,-9.05
2025-07-13T11:21:07.633907,136.54,85.89,1.17
2025-07-13T11:21:07.763459,151.43,38.03,89.05
2025-07-13T11:21:07.891520,123.09,93.52,-12.13
2025-07-13T11:21:08.034901,122.55,94.87,-15.18
2025-07-13T11:21:08.167202,144.31,85.05,21.69
2025-07-13T11:21:08.425594,298.83,135.33,-161.75
2025-07-13T11:21:08.552373,131.40,92.10,-13.58
2025-07-13T11:21:08.700280,131.14,92.40,-13.13
2025-07-13T11:21:08.832416,130.52,94.16,-15.16
2025-07-13T11:21:08.967015,129.16,94.00,-16.11
2025-07-13T11:21:09.103070,127.82,95.24,-12.78
2025-07-13T11:21:09.234799,126.32,94.90,-18.49
2025-07-13T11:21:09.375248,121.81,101.34,-29.74
2025-07-13T11:21:09.507182,124.83,93.35,-14.82
2025-07-13T11:21:09.635902,124.11,93.45,-15.44
2025-07-13T11:21:09.777416,123.02,94.11,-17.58
2025-07-13T11:21:09.906859,121.60,94.86,-19.70
2025-07-13T11:21:10.048859,121.64,95.25,-20.38
2025-07-13T11:21:10.179207,121.48,95.26,-20.05
2025-07-13T11:21:10.309306,120.94,95.61,-22.09
2025-07-13T11:21:10.444467,121.19,95.28,-22.14
2025-07-13T11:21:10.573262,121.33,94.98,-20.06
2025-07-13T11:21:10.715229,120.70,95.61,-26.95
2025-07-13T11:21:10.843880,120.81,95.67,-21.78
2025-07-13T11:21:10.970655,120.24,94.89,-18.59
2025-07-13T11:21:11.121253,119.28,97.53,-18.30
2025-07-13T11:21:11.252768,118.22,96.63,-11.78
2025-07-13T11:21:11.393011,117.35,95.86,-13.76
2025-07-13T11:21:11.526705,116.83,94.45,-13.04
2025-07-13T11:21:11.659105,114.86,96.12,-17.32
2025-07-13T11:21:11.791681,113.28,97.19,-19.30
2025-07-13T11:21:11.924200,134.33,77.54,-91.52
2025-07-13T11:21:12.056814,74.29,58.10,-157.38
2025-07-13T11:21:12.322808,111.70,95.51,-13.45
2025-07-13T11:21:12.463935,112.65,94.00,-9.80
2025-07-13T11:21:12.592473,135.33,75.72,75.83
2025-07-13T11:21:12.868657,112.42,93.50,-8.36
2025-07-13T11:21:13.145636,116.36,90.90,-2.37
2025-07-13T11:21:13.277956,115.21,93.57,-8.51
2025-07-13T11:21:13.404651,73.74,57.80,-166.13
2025-07-13T11:21:13.531684,117.81,91.16,-2.15
2025-07-13T11:21:13.659194,99.56,94.88,-7.47
2025-07-13T11:21:13.803775,119.76,72.02,57.55
2025-07-13T11:21:13.935064,111.03,81.27,18.27
2025-07-13T11:21:14.066790,119.96,72.46,-4.98
2025-07-13T11:21:14.217666,118.81,41.86,110.03
2025-07-13T11:21:15.007496,121.71,97.21,146.67
2025-07-13T11:21:15.141307,130.72,43.40,-17.83
2025-07-13T11:21:15.290524,119.79,81.65,58.69
2025-07-13T11:21:15.550088,111.78,94.88,-11.24
2025-07-13T11:21:15.679716,112.21,94.56,-9.83
2025-07-13T11:21:15.811774,112.34,94.21,-9.40
2025-07-13T11:21:15.947012,109.55,94.52,-8.59
2025-07-13T11:21:16.080196,112.52,96.29,-9.65
2025-07-13T11:21:16.225811,111.16,93.77,-12.30
2025-07-13T11:21:16.353534,110.27,93.89,-8.18
2025-07-13T11:21:16.485382,110.13,94.27,-8.64
2025-07-13T11:21:16.620704,109.03,93.96,-8.03
2025-07-13T11:21:16.749963,107.93,93.94,-6.50
2025-07-13T11:21:16.895710,106.76,94.83,-7.04
2025-07-13T11:21:17.023834,105.90,94.23,-6.80
2025-07-13T11:21:17.151367,105.52,94.79,-8.28
2025-07-13T11:21:17.297844,105.59,94.73,-7.67
2025-07-13T11:21:17.430350,106.59,94.37,-7.02
2025-07-13T11:21:17.563515,108.35,95.27,-8.29
2025-07-13T11:21:17.692478,110.16,94.84,-8.06
2025-07-13T11:21:17.824272,110.30,94.64,-7.53
2025-07-13T11:21:17.967020,107.86,94.08,-4.26
2025-07-13T11:21:18.099213,104.37,94.43,-7.40
2025-07-13T11:21:18.242207,123.38,42.72,49.08
2025-07-13T11:21:19.038991,75.31,100.89,-6.67
2025-07-13T11:21:19.165727,74.16,103.07,-6.90
2025-07-13T11:21:19.306834,71.38,104.83,-3.07
2025-07-13T11:21:19.439353,70.98,105.23,-2.30
2025-07-13T11:21:19.570041,70.47,106.34,-4.82
2025-07-13T11:21:19.715270,69.93,106.64,-2.86
2025-07-13T11:21:19.847326,69.52,106.66,-1.88
2025-07-13T11:21:19.982699,69.11,106.68,-0.81
2025-07-13T11:21:20.112663,68.63,107.20,-2.41
2025-07-13T11:21:20.243200,68.31,107.11,-2.57
2025-07-13T11:21:20.383841,68.10,106.69,-1.57
2025-07-13T11:21:20.511510,67.99,106.81,-1.62
2025-07-13T11:21:20.655778,67.93,107.04,-1.87
2025-07-13T11:21:20.785142,67.82,107.11,-1.28
2025-07-13T11:21:20.914224,67.94,107.58,-1.93
2025-07-13T11:21:21.054427,68.03,107.18,0.04
2025-07-13T11:21:21.183088,68.03,107.18,-0.59
2025-07-13T11:21:21.323733,68.39,107.67,-1.30
2025-07-13T11:21:21.452322,69.65,107.04,-0.56
2025-07-13T11:21:21.580586,70.69,106.95,-2.97
2025-07-13T11:21:21.723839,71.05,106.03,-2.33
2025-07-13T11:21:21.854670,71.56,105.19,-1.97
2025-07-13T11:21:21.982816,72.13,104.60,-2.12
2025-07-13T11:21:22.127399,72.51,103.89,-1.50
2025-07-13T11:21:22.257035,73.01,102.78,-0.46
2025-07-13T11:21:22.403095,73.79,101.78,-0.69
2025-07-13T11:21:22.531600,74.93,100.49,0.25
2025-07-13T11:21:22.661927,75.90,99.74,-0.90
2025-07-13T11:21:22.797242,77.75,98.35,0.54
2025-07-13T11:21:22.929126,79.69,96.76,0.45
2025-07-13T11:21:23.067374,79.79,93.89,1.64
2025-07-13T11:21:23.195167,79.49,92.11,2.15
2025-07-13T11:21:23.329965,78.95,89.51,2.83
2025-07-13T11:21:23.471852,77.75,87.34,3.91
2025-07-13T11:21:23.599800,124.56,65.54,147.23
2025-07-13T11:21:23.742917,70.44,77.85,4.61
2025-07-13T11:21:23.874505,67.48,74.77,6.15
2025-07-13T11:21:24.007605,82.32,68.77,-91.98
2025-07-13T11:21:24.541909,62.94,98.27,0.55
2025-07-13T11:21:24.672771,63.57,96.13,4.97
2025-07-13T11:21:24.810961,62.21,93.60,-0.36
2025-07-13T11:21:24.939509,59.76,92.52,0.51
2025-07-13T11:21:25.342085,44.28,78.45,5.36
2025-07-13T11:21:25.485803,45.45,72.96,8.32
2025-07-13T11:21:25.613794,47.40,73.62,7.00
2025-07-13T11:21:25.741813,47.74,76.39,10.54
2025-07-13T11:21:25.884545,46.73,80.75,4.86
2025-07-13T11:21:26.011579,45.37,81.67,6.00
2025-07-13T11:21:26.161663,46.85,82.73,6.40
2025-07-13T11:21:26.293559,47.30,83.73,5.68
2025-07-13T11:21:26.425076,46.65,84.14,6.51
2025-07-13T11:21:26.560296,46.17,84.57,6.32
2025-07-13T11:21:26.688854,44.68,83.80,7.62
2025-07-13T11:21:26.826397,42.26,82.05,12.25
2025-07-13T11:21:26.957941,40.19,78.49,20.56
2025-07-13T11:21:27.086343,39.41,77.29,22.89
2025-07-13T11:21:27.234875,39.40,76.56,24.35
2025-07-13T11:21:27.368039,39.46,76.01,25.57
2025-07-13T11:21:27.508283,39.03,75.35,28.16
2025-07-13T11:21:27.639843,36.99,73.99,33.09
2025-07-13T11:21:27.771506,35.92,71.49,39.50
2025-07-13T11:21:27.898213,35.19,69.41,45.44
2025-07-13T11:21:28.030476,35.69,66.59,52.33
2025-07-13T11:21:28.174856,37.96,63.44,63.36
2025-07-13T11:21:28.307895,36.94,58.92,68.51
2025-07-13T11:21:28.437308,39.00,55.36,75.76
2025-07-13T11:21:28.577759,43.83,53.78,85.41
2025-07-13T11:21:28.703922,44.89,54.34,86.24
2025-07-13T11:21:28.847857,46.68,54.04,89.43
2025-07-13T11:21:28.977022,46.04,54.97,87.18
2025-07-13T11:21:29.105918,45.59,55.24,87.08
2025-07-13T11:21:29.246700,45.11,55.22,87.35
2025-07-13T11:21:29.374898,44.97,55.98,86.85
2025-07-13T11:21:29.502488,44.87,56.33,85.80
2025-07-13T11:21:29.644354,42.27,58.32,84.45
2025-07-13T11:21:29.781883,49.63,72.05,84.64
2025-07-13T11:21:29.931033,59.02,82.84,-43.44
2025-07-13T11:21:30.194310,26.41,94.08,-0.37
2025-07-13T11:21:30.329371,24.91,94.20,0.45
2025-07-13T11:21:30.466305,24.58,94.30,1.53
2025-07-13T11:21:30.600349,24.13,93.79,3.09
2025-07-13T11:21:30.734766,24.01,93.43,2.71
2025-07-13T11:21:30.873954,22.38,91.83,4.53
2025-07-13T11:21:32.200875,212.09,91.47,-160.85
2025-07-13T11:21:32.338879,116.21,111.13,-2.35
2025-07-13T11:21:32.473905,118.05,110.86,-3.03
2025-07-13T11:21:32.609731,116.95,111.09,-2.08
2025-07-13T11:21:32.742898,116.65,112.28,-3.05
2025-07-13T11:21:32.871996,115.98,112.38,-1.41
2025-07-13T11:21:33.006474,114.50,112.47,-1.02
2025-07-13T11:21:33.140495,113.75,113.67,-4.13
2025-07-13T11:21:33.272522,112.70,113.69,-2.41
2025-07-13T11:21:33.411639,111.71,114.67,-6.14
2025-07-13T11:21:33.547170,107.43,114.29,-3.38
2025-07-13T11:21:33.683536,103.54,112.87,0.62
2025-07-13T11:21:33.818628,103.31,111.90,1.04
2025-07-13T11:21:33.953031,104.48,111.93,-0.65
2025-07-13T11:21:34.086427,105.19,112.15,-2.68
2025-07-13T11:21:34.222357,138.86,78.05,62.34
2025-07-13T11:21:34.357955,119.32,116.84,-42.54
