timestamp,x_cm,y_cm,rotation_deg
2025-07-13T11:55:40.604524,98.89,105.25,-7.25
2025-07-13T11:55:40.732443,93.70,104.58,-6.05
2025-07-13T11:55:40.880073,89.27,103.92,-4.66
2025-07-13T11:55:41.012347,84.81,102.04,-4.52
2025-07-13T11:55:41.150248,81.47,99.20,-4.74
2025-07-13T11:55:41.282592,79.68,98.10,-5.96
2025-07-13T11:55:41.409902,76.60,97.87,-7.59
2025-07-13T11:55:41.547557,72.12,97.51,-4.40
2025-07-13T11:55:41.683596,69.39,97.99,-4.61
2025-07-13T11:55:41.820047,67.52,98.07,-7.62
2025-07-13T11:55:41.947861,64.84,98.19,-8.62
2025-07-13T11:55:42.077249,61.78,97.89,-9.54
2025-07-13T11:55:42.220662,59.28,97.70,-10.70
2025-07-13T11:55:42.350517,56.97,97.60,-9.67
2025-07-13T11:55:42.497979,55.43,97.78,-10.29
2025-07-13T11:55:42.625685,53.78,97.59,-9.55
2025-07-13T11:55:42.754055,52.12,98.14,-9.87
2025-07-13T11:55:42.889383,50.11,98.13,-8.91
2025-07-13T11:55:43.022353,45.72,98.83,-9.27
2025-07-13T11:55:43.153484,41.87,101.10,-9.49
2025-07-13T11:55:43.291828,37.10,102.25,-9.57
2025-07-13T11:55:43.421126,30.81,105.50,-10.18
2025-07-13T11:55:43.691070,16.98,109.88,-8.37
2025-07-13T11:55:43.824865,12.04,110.12,-7.68
2025-07-13T11:55:43.965009,8.51,110.64,-6.53
2025-07-13T11:55:44.098843,6.25,111.01,-4.91
2025-07-13T11:55:44.235462,6.17,112.01,-4.37
2025-07-13T11:55:44.363213,6.17,112.37,-3.58
2025-07-13T11:55:44.489625,5.40,112.16,-3.97
2025-07-13T11:55:44.637140,4.75,112.26,-3.66
2025-07-13T11:55:44.765888,4.35,112.81,-2.91
2025-07-13T11:55:44.909204,4.16,113.13,-3.74
2025-07-13T11:55:45.038026,3.84,113.38,-3.45
2025-07-13T11:55:45.164658,3.66,113.76,-3.67
2025-07-13T11:55:45.307110,3.31,113.94,-3.72
2025-07-13T11:55:45.439067,2.98,114.31,-3.27
2025-07-13T11:55:45.578805,2.60,114.09,-2.82
2025-07-13T11:55:45.711680,2.51,114.12,-2.94
2025-07-13T11:55:45.841590,2.36,114.09,-2.81
2025-07-13T11:55:45.981518,2.51,114.12,-3.06
2025-07-13T11:55:46.108143,2.51,114.49,-3.71
2025-07-13T11:55:46.235969,2.38,114.50,-4.30
2025-07-13T11:55:46.382290,1.50,114.72,-4.31
2025-07-13T11:55:46.515920,1.40,114.84,-4.55
2025-07-13T11:55:46.653171,1.30,115.02,-5.11
2025-07-13T11:55:46.784090,1.28,115.20,-5.22
2025-07-13T11:55:46.917615,1.32,114.79,-3.94
2025-07-13T11:55:47.051666,1.05,113.77,-2.30
2025-07-13T11:55:47.179971,1.24,113.26,-1.45
2025-07-13T11:55:47.322968,1.21,113.02,-1.72
2025-07-13T11:55:47.451224,0.99,113.11,-1.83
2025-07-13T11:55:47.578289,1.34,113.57,-4.05
2025-07-13T11:55:47.727884,-0.19,114.21,-4.03
2025-07-13T11:55:47.860175,-0.20,114.20,-4.60
2025-07-13T11:55:47.997375,-0.16,114.60,-5.21
2025-07-13T11:55:48.128720,0.01,114.62,-5.63
2025-07-13T11:55:48.260152,0.24,114.54,-5.87
2025-07-13T11:55:48.395737,-0.27,114.85,-6.29
2025-07-13T11:55:48.526305,-1.10,115.22,-6.00
2025-07-13T11:55:48.668499,-0.55,115.31,-7.07
2025-07-13T11:55:48.795830,-0.20,115.84,-8.48
2025-07-13T11:55:48.926684,-0.07,116.08,-9.15
2025-07-13T11:55:49.069970,0.64,116.28,-9.99
2025-07-13T11:55:49.198026,0.59,116.61,-11.02
2025-07-13T11:55:49.346541,-1.16,115.28,-4.89
2025-07-13T11:55:49.475444,-3.04,114.40,-0.73
2025-07-13T11:55:49.606464,-3.10,114.02,-0.48
2025-07-13T11:55:49.745694,-3.45,113.87,0.04
2025-07-13T11:55:49.874586,-4.16,114.61,-0.33
2025-07-13T11:55:50.002338,-5.00,115.33,0.38
2025-07-13T11:55:50.271942,-6.98,118.41,0.59
2025-07-13T11:55:50.409882,-7.88,119.21,-0.26
2025-07-13T11:55:50.535247,-7.36,116.87,0.82
2025-07-13T11:55:50.664133,-7.80,114.97,-0.31
2025-07-13T11:55:50.811492,-7.64,113.42,-0.25
2025-07-13T11:55:50.937629,-7.51,111.81,0.04
2025-07-13T11:55:51.086639,-7.76,110.88,-0.45
2025-07-13T11:55:51.213309,-8.15,110.03,-0.45
2025-07-13T11:55:51.344418,-8.03,108.88,-0.44
2025-07-13T11:55:51.484380,-8.09,107.91,-1.00
2025-07-13T11:55:51.614722,-7.47,106.83,-0.50
2025-07-13T11:55:51.756245,-7.49,105.54,-1.28
2025-07-13T11:55:51.889306,-7.11,104.59,-1.05
2025-07-13T11:55:52.155264,-6.61,103.55,-1.41
2025-07-13T11:55:52.283050,-5.69,102.36,-1.49
2025-07-13T11:55:52.427752,-4.65,101.46,-0.88
2025-07-13T11:55:52.558054,-4.73,99.97,-0.32
2025-07-13T11:55:52.688028,-4.79,99.60,-0.85
2025-07-13T11:55:52.828186,-4.05,98.66,-0.49
2025-07-13T11:55:52.955017,-3.72,96.76,-0.10
2025-07-13T11:55:53.079347,-4.01,95.08,-0.27
2025-07-13T11:55:53.225101,-4.04,92.98,0.33
2025-07-13T11:55:53.357091,-4.65,91.13,0.62
2025-07-13T11:55:53.498027,-4.48,88.69,0.51
2025-07-13T11:55:53.626746,-5.42,86.15,-0.03
2025-07-13T11:55:53.751252,-6.87,83.35,0.15
2025-07-13T11:55:53.894071,-7.93,79.72,1.80
2025-07-13T11:55:54.024207,-9.13,77.73,2.85
2025-07-13T11:55:54.169825,-11.34,77.47,2.38
2025-07-13T11:55:54.297554,-13.94,77.73,1.46
2025-07-13T11:55:54.426013,-15.11,77.46,2.00
2025-07-13T11:55:54.844151,48.22,41.49,131.57
2025-07-13T11:55:55.369923,42.78,40.06,-166.02
2025-07-13T11:55:55.644498,13.92,33.51,70.86
2025-07-13T11:55:55.771547,-5.77,44.07,-105.31
2025-07-13T11:55:56.184545,17.40,34.04,-141.14
2025-07-13T11:55:56.445986,2.07,79.21,-2.31
2025-07-13T11:55:56.588164,1.17,78.74,-1.25
2025-07-13T11:55:56.715237,-0.17,78.00,-0.58
2025-07-13T11:55:56.840762,-1.30,76.25,-2.07
2025-07-13T11:55:56.985336,-2.46,74.46,-2.41
2025-07-13T11:55:57.118585,-3.19,71.91,-2.21
2025-07-13T11:55:57.257329,-3.42,69.34,-1.11
2025-07-13T11:55:57.387536,-5.37,69.28,-2.25
2025-07-13T11:55:57.512225,-6.90,68.34,-0.96
2025-07-13T11:55:57.657163,-9.35,68.57,-2.39
2025-07-13T11:55:57.784698,-9.74,68.01,-1.36
2025-07-13T11:55:57.931903,-10.02,67.24,-0.80
2025-07-13T11:55:58.058415,-8.27,67.16,-1.13
2025-07-13T11:55:58.183152,-5.93,65.85,-0.25
2025-07-13T11:55:58.335822,-4.32,64.72,-0.58
2025-07-13T11:55:58.461393,-3.90,63.60,-0.06
2025-07-13T11:55:58.605658,-2.57,62.87,-0.44
2025-07-13T11:55:58.730657,-1.62,62.17,-0.50
2025-07-13T11:55:58.855788,-0.78,61.21,-0.24
2025-07-13T11:55:59.001056,0.82,60.23,0.11
2025-07-13T11:55:59.127936,1.53,59.08,0.23
2025-07-13T11:55:59.274446,2.10,58.51,0.42
2025-07-13T11:55:59.400122,2.87,58.50,-0.36
2025-07-13T11:55:59.526149,2.79,58.42,-0.50
2025-07-13T11:55:59.674663,2.38,57.84,-0.02
2025-07-13T11:55:59.800707,1.85,57.65,-0.02
2025-07-13T11:55:59.945569,3.10,58.77,-2.35
2025-07-13T11:56:00.076040,3.95,58.93,-2.57
2025-07-13T11:56:00.199998,4.65,59.03,-2.79
2025-07-13T11:56:00.342108,4.80,58.73,-2.85
2025-07-13T11:56:00.474447,5.12,58.66,-3.08
2025-07-13T11:56:00.610900,5.72,58.64,-3.42
2025-07-13T11:56:00.754148,6.49,58.11,-3.35
2025-07-13T11:56:00.885662,8.04,57.00,-2.92
2025-07-13T11:56:01.021408,9.14,55.94,-2.98
2025-07-13T11:56:01.153121,9.34,55.72,-2.04
2025-07-13T11:56:01.286638,6.61,56.59,-2.43
2025-07-13T11:56:01.415991,4.16,57.00,-2.63
2025-07-13T11:56:01.542916,3.00,56.48,-2.23
2025-07-13T11:56:01.693055,2.06,56.46,-2.03
2025-07-13T11:56:01.817519,1.26,56.30,-1.91
2025-07-13T11:56:01.943084,0.22,56.05,-1.98
2025-07-13T11:56:02.094442,-0.10,56.10,-2.31
2025-07-13T11:56:02.221047,-0.26,55.88,-2.09
2025-07-13T11:56:02.363192,-0.40,55.33,-1.99
2025-07-13T11:56:02.491552,-0.22,54.63,-1.86
2025-07-13T11:56:02.618552,-0.53,54.03,-1.87
2025-07-13T11:56:02.760389,-0.53,53.09,-1.43
2025-07-13T11:56:02.890605,-0.43,52.03,-1.02
2025-07-13T11:56:03.035830,-0.04,50.96,-0.91
2025-07-13T11:56:03.160784,0.79,49.59,-0.52
2025-07-13T11:56:03.290721,1.70,47.97,-0.60
2025-07-13T11:56:03.437284,3.12,46.50,-0.37
2025-07-13T11:56:03.565144,4.98,45.07,-0.03
2025-07-13T11:56:03.689921,6.91,44.11,-0.07
2025-07-13T11:56:03.837355,7.77,43.47,0.36
2025-07-13T11:56:03.963192,5.41,42.03,0.72
2025-07-13T11:56:04.106647,2.55,40.12,-0.03
2025-07-13T11:56:04.231222,0.23,39.88,-0.16
2025-07-13T11:56:04.362168,-1.45,39.79,0.16
2025-07-13T11:56:04.640426,-2.89,39.50,-0.10
2025-07-13T11:56:04.779853,-3.61,39.35,0.06
2025-07-13T11:56:04.909621,-4.32,39.02,0.50
2025-07-13T11:56:05.038850,-5.80,38.66,-0.03
2025-07-13T11:56:05.174363,-6.57,37.72,1.16
2025-07-13T11:56:05.304225,-7.71,37.54,1.23
2025-07-13T11:56:05.452808,-8.97,37.16,0.90
2025-07-13T11:56:05.579393,-9.02,36.01,1.64
2025-07-13T11:56:05.710007,-8.76,34.62,1.39
2025-07-13T11:56:05.849934,-7.83,33.40,1.64
2025-07-13T11:56:05.977686,-7.34,32.82,2.21
2025-07-13T11:56:06.122506,-7.48,32.40,1.97
2025-07-13T11:56:06.248463,-7.80,31.99,1.73
2025-07-13T11:56:06.378873,-7.50,31.15,2.08
2025-07-13T11:56:06.519751,-6.88,29.76,2.11
2025-07-13T11:56:06.660099,-6.01,28.22,2.37
2025-07-13T11:56:06.790820,-5.46,27.52,2.68
2025-07-13T11:56:06.921397,-6.10,28.74,2.37
2025-07-13T11:56:07.051807,-6.13,29.70,2.31
2025-07-13T11:56:07.192527,-6.03,29.26,2.24
2025-07-13T11:56:07.321102,-5.65,29.00,2.31
2025-07-13T11:56:07.447543,-5.86,29.18,1.97
2025-07-13T11:56:07.595692,-6.39,29.11,1.60
2025-07-13T11:56:07.725186,-5.92,29.25,1.91
2025-07-13T11:56:07.870191,-5.12,28.94,2.76
2025-07-13T11:56:07.999976,-5.15,29.33,1.92
2025-07-13T11:56:08.133629,-5.87,29.92,1.98
2025-07-13T11:56:08.263058,-5.48,30.11,2.26
2025-07-13T11:56:08.392670,-4.96,30.25,1.97
2025-07-13T11:56:08.541159,-3.69,30.42,2.09
2025-07-13T11:56:08.666199,-3.27,30.63,2.21
2025-07-13T11:56:08.791948,-4.42,30.85,2.23
2025-07-13T11:56:08.939678,-6.43,31.94,0.97
2025-07-13T11:56:09.064748,-7.21,31.84,2.73
2025-07-13T11:56:09.210511,-8.42,32.22,1.93
2025-07-13T11:56:09.336048,-9.19,32.57,2.07
2025-07-13T11:56:09.465967,-7.73,33.19,1.32
2025-07-13T11:56:09.609751,-4.59,32.50,2.92
2025-07-13T11:56:09.740172,-3.29,32.44,2.30
2025-07-13T11:56:09.881531,-3.55,32.51,2.60
2025-07-13T11:56:10.008144,-3.92,32.64,2.19
2025-07-13T11:56:10.139468,-3.62,32.74,2.55
2025-07-13T11:56:10.284836,-3.32,32.83,2.44
2025-07-13T11:56:10.412249,-3.36,32.92,2.06
2025-07-13T11:56:10.537029,-3.31,32.93,2.24
2025-07-13T11:56:10.683774,-2.75,32.59,2.37
2025-07-13T11:56:10.811471,-2.05,31.88,2.73
2025-07-13T11:56:10.958579,-2.90,30.77,2.23
2025-07-13T11:56:11.082266,-2.74,28.83,2.44
2025-07-13T11:56:11.211120,-2.30,26.99,1.77
2025-07-13T11:56:11.354397,-0.48,23.12,3.76
2025-07-13T11:56:11.482137,-0.86,19.95,3.20
2025-07-13T11:56:11.626992,0.66,16.98,3.63
2025-07-13T11:56:11.755565,2.88,15.17,4.00
2025-07-13T11:56:11.881386,3.45,13.20,3.83
2025-07-13T11:56:12.025747,5.41,11.86,4.54
2025-07-13T11:56:12.152140,6.08,11.30,4.35
2025-07-13T11:56:12.298309,6.34,11.07,4.53
2025-07-13T11:56:12.429180,6.45,11.13,4.21
2025-07-13T11:56:12.555255,8.44,10.70,5.00
2025-07-13T11:56:12.699320,10.34,10.99,5.45
2025-07-13T11:56:12.826167,11.56,11.31,4.95
2025-07-13T11:56:12.969250,12.51,11.12,4.89
2025-07-13T11:56:13.097949,12.23,11.55,5.23
2025-07-13T11:56:13.226934,8.29,11.95,4.21
2025-07-13T11:56:13.374168,8.03,12.13,4.39
2025-07-13T11:56:13.504410,7.09,12.12,4.33
2025-07-13T11:56:13.644214,6.16,12.11,4.70
2025-07-13T11:56:13.773383,6.50,11.77,5.37
2025-07-13T11:56:13.902225,4.71,12.57,4.21
2025-07-13T11:56:14.043304,4.35,11.72,4.60
2025-07-13T11:56:14.169490,3.45,11.26,4.35
2025-07-13T11:56:14.296082,3.66,10.81,4.40
2025-07-13T11:56:14.440191,4.32,9.83,5.20
2025-07-13T11:56:14.569479,4.28,8.64,5.10
2025-07-13T11:56:14.841891,5.60,7.48,4.36
2025-07-13T11:56:14.968442,6.34,7.20,5.24
2025-07-13T11:56:15.115464,6.19,8.05,6.27
2025-07-13T11:56:15.239976,5.51,8.96,4.81
2025-07-13T11:56:15.384288,53.73,48.04,-127.05
2025-07-13T11:56:15.510647,-57.09,-11.27,16.53
2025-07-13T11:56:15.641227,4.41,21.34,2.79
2025-07-13T11:56:15.789089,2.92,29.61,-2.05
2025-07-13T11:56:15.914222,462.91,-1332.21,105.61
2025-07-13T11:56:16.061455,12.93,53.43,5.92
2025-07-13T11:56:16.188649,20.77,26.63,22.10
2025-07-13T11:56:16.314631,20.39,19.90,-49.07
2025-07-13T11:56:16.455702,8.22,77.48,0.31
2025-07-13T11:56:16.582881,9.19,80.21,-0.95
2025-07-13T11:56:16.725892,9.71,81.11,0.35
2025-07-13T11:56:16.853044,10.48,82.06,-0.55
2025-07-13T11:56:16.985244,12.32,82.60,-4.03
2025-07-13T11:56:17.127113,17.63,82.98,-7.71
2025-07-13T11:56:17.252655,21.89,84.12,-7.68
2025-07-13T11:56:17.406653,35.59,51.14,66.11
2025-07-13T11:56:17.535313,35.34,52.77,-63.59
2025-07-13T11:56:17.662249,26.47,87.62,-8.97
2025-07-13T11:56:17.806034,48.28,126.18,-74.79
2025-07-13T11:56:17.933225,60.08,60.63,-152.17
2025-07-13T11:56:18.059731,38.52,56.89,-66.51
2025-07-13T11:56:18.199900,48.27,40.31,74.67
2025-07-13T11:56:18.336556,165.99,118.44,-56.85
2025-07-13T11:56:18.472602,66.03,105.19,-108.30
2025-07-13T11:56:18.600751,31.00,22.90,67.56
2025-07-13T11:56:19.005414,41.60,51.83,54.98
2025-07-13T11:56:19.404516,39.35,37.15,-0.76
2025-07-13T11:56:19.553694,31.55,88.31,-14.13
2025-07-13T11:56:19.681917,31.25,87.21,-6.64
2025-07-13T11:56:19.814537,31.78,85.76,-9.86
2025-07-13T11:56:19.942807,31.74,87.31,-7.43
2025-07-13T11:56:20.076976,31.69,87.07,-7.45
2025-07-13T11:56:20.217072,31.27,87.02,-7.54
2025-07-13T11:56:20.341889,30.64,86.72,-6.51
2025-07-13T11:56:20.487568,29.13,86.55,-6.66
2025-07-13T11:56:20.615592,29.07,86.79,-6.85
2025-07-13T11:56:20.743423,28.79,86.78,-6.30
2025-07-13T11:56:20.890873,30.48,85.92,-5.79
2025-07-13T11:56:21.021802,31.73,86.00,-6.25
2025-07-13T11:56:21.146919,27.31,85.66,-8.15
2025-07-13T11:56:21.288797,26.34,86.20,-8.91
2025-07-13T11:56:21.415643,27.24,86.02,-7.75
2025-07-13T11:56:21.563210,27.53,86.05,-7.57
2025-07-13T11:56:21.694675,27.64,86.58,-7.61
2025-07-13T11:56:21.824564,27.40,86.26,-6.80
2025-07-13T11:56:21.963877,27.01,86.32,-7.63
2025-07-13T11:56:22.091077,26.71,86.04,-7.01
2025-07-13T11:56:22.232596,25.77,86.14,-7.53
2025-07-13T11:56:22.361331,25.15,86.24,-8.23
2025-07-13T11:56:22.489888,25.02,85.99,-7.68
2025-07-13T11:56:22.637137,24.67,86.10,-8.82
2025-07-13T11:56:22.772613,24.23,86.28,-9.86
2025-07-13T11:56:22.916173,23.84,86.99,-10.18
2025-07-13T11:56:23.053299,24.15,87.15,-10.24
2025-07-13T11:56:23.189919,25.04,86.74,-10.08
2025-07-13T11:56:23.326201,26.14,86.68,-9.63
2025-07-13T11:56:23.470935,26.07,86.84,-9.53
2025-07-13T11:56:23.609284,25.50,86.77,-9.83
2025-07-13T11:56:23.747476,25.26,86.73,-9.84
2025-07-13T11:56:23.881047,25.21,86.61,-9.11
2025-07-13T11:56:24.013820,25.32,86.55,-9.26
2025-07-13T11:56:24.154177,24.88,85.72,-8.96
2025-07-13T11:56:24.286627,23.30,83.35,-7.87
2025-07-13T11:56:24.439096,44.15,50.50,41.33
2025-07-13T11:56:24.568792,22.34,69.33,-6.04
2025-07-13T11:56:24.700233,24.69,62.18,-1.58
2025-07-13T11:56:24.833443,25.22,56.84,-0.43
2025-07-13T11:56:24.968514,25.91,51.88,0.71
2025-07-13T11:56:25.100960,26.64,48.99,-0.39
2025-07-13T11:56:25.238729,27.56,46.90,0.06
2025-07-13T11:56:25.373022,29.25,44.76,-0.13
2025-07-13T11:56:25.509457,31.96,42.38,0.55
2025-07-13T11:56:25.642537,34.99,41.12,1.21
2025-07-13T11:56:25.781438,37.48,40.94,1.00
2025-07-13T11:56:25.915162,41.20,40.77,0.35
2025-07-13T11:56:26.052060,44.81,40.69,2.20
2025-07-13T11:56:26.186726,47.67,41.12,2.26
2025-07-13T11:56:26.321058,47.22,41.97,2.27
2025-07-13T11:56:26.459551,42.49,42.44,1.83
2025-07-13T11:56:26.597420,36.36,42.51,1.40
2025-07-13T11:56:26.732753,32.57,41.86,2.06
2025-07-13T11:56:26.869500,28.32,43.00,1.33
2025-07-13T11:56:27.007844,25.72,43.40,1.40
2025-07-13T11:56:27.142556,24.48,43.48,1.20
2025-07-13T11:56:27.276220,23.23,43.32,1.71
2025-07-13T11:56:27.413160,21.02,43.46,1.78
2025-07-13T11:56:27.546860,18.37,43.32,2.07
2025-07-13T11:56:27.679564,14.41,44.02,1.50
2025-07-13T11:56:27.813742,9.75,44.89,1.95
2025-07-13T11:56:27.946262,5.39,45.40,1.97
2025-07-13T11:56:28.078981,2.02,45.64,2.28
2025-07-13T11:56:28.212018,-0.33,45.77,1.62
2025-07-13T11:56:28.346556,-0.39,45.70,1.81
2025-07-13T11:56:28.480514,-0.34,45.88,2.19
2025-07-13T11:56:28.614762,-1.00,46.25,1.99
2025-07-13T11:56:28.750309,-2.17,46.07,2.22
2025-07-13T11:56:28.886194,-4.01,46.29,1.85
2025-07-13T11:56:29.021305,-6.24,47.02,2.04
2025-07-13T11:56:29.152482,-8.51,47.72,1.41
2025-07-13T11:56:29.289404,-9.67,47.87,1.89
2025-07-13T11:56:29.422062,-10.22,48.27,1.67
2025-07-13T11:56:29.554024,-9.52,48.24,2.33
2025-07-13T11:56:29.689245,-9.40,48.12,2.64
2025-07-13T11:56:29.824897,-9.68,48.34,2.52
2025-07-13T11:56:30.013624,-10.88,49.69,1.66
2025-07-13T11:56:30.152959,-10.62,49.87,1.94
2025-07-13T11:56:30.287875,-10.91,50.10,1.40
2025-07-13T11:56:30.427414,-9.83,51.55,-1.00
2025-07-13T11:56:30.556575,-7.23,54.92,-5.74
2025-07-13T11:56:30.686305,-2.21,59.95,-14.63
2025-07-13T11:56:30.824975,2.79,62.78,-18.95
2025-07-13T11:56:30.960216,5.28,64.86,-21.05
2025-07-13T11:56:31.099240,5.71,67.79,-24.57
2025-07-13T11:56:31.233096,0.40,67.58,-15.05
2025-07-13T11:56:31.364238,-9.17,65.30,-2.96
2025-07-13T11:56:31.499231,-12.85,63.17,8.37
2025-07-13T11:56:31.634365,-18.51,60.40,20.60
2025-07-13T11:56:31.773892,-17.37,57.46,37.05
2025-07-13T11:56:31.910576,-19.27,56.16,43.26
2025-07-13T11:56:32.046306,-20.63,55.19,49.45
2025-07-13T11:56:32.179756,-21.34,54.51,53.44
2025-07-13T11:56:32.310185,-22.61,54.14,56.80
2025-07-13T11:56:32.441378,-21.56,53.72,61.34
2025-07-13T11:56:32.573210,-20.37,54.03,62.94
2025-07-13T11:56:32.703825,-24.36,52.70,67.76
2025-07-13T11:56:32.840626,-25.93,52.42,71.55
2025-07-13T11:56:32.974247,-31.79,51.93,72.61
2025-07-13T11:56:33.104522,-31.68,50.27,75.70
2025-07-13T11:56:33.244241,-34.86,49.54,80.45
2025-07-13T11:56:33.380494,-37.05,51.44,75.98
2025-07-13T11:56:33.518784,-31.79,50.84,94.40
2025-07-13T11:56:33.784730,-35.06,38.62,76.18
2025-07-13T11:56:33.921623,-9.27,44.99,79.01
2025-07-13T11:56:34.052322,-4.15,42.57,80.20
2025-07-13T11:56:34.184020,-3.81,39.85,81.05
2025-07-13T11:56:34.313663,-2.46,38.91,81.45
2025-07-13T11:56:34.447394,-1.64,37.80,83.77
2025-07-13T11:56:34.583008,-5.35,33.71,83.81
2025-07-13T11:56:34.711658,-7.25,30.15,83.91
2025-07-13T11:56:34.857183,-8.44,28.58,84.29
2025-07-13T11:56:34.987380,-10.12,27.65,85.45
2025-07-13T11:56:35.119810,-10.13,27.29,84.48
2025-07-13T11:56:35.260897,-9.10,27.06,83.24
2025-07-13T11:56:35.394238,-4.59,26.72,84.09
2025-07-13T11:56:35.522696,-3.29,25.01,84.35
2025-07-13T11:56:35.659181,-1.58,22.44,85.19
2025-07-13T11:56:35.791031,-0.15,21.05,85.42
2025-07-13T11:56:35.938556,0.73,19.14,86.37
2025-07-13T11:56:36.069613,0.77,17.40,85.94
2025-07-13T11:56:36.202946,0.86,16.23,85.83
2025-07-13T11:56:36.334656,1.88,14.36,86.46
2025-07-13T11:56:36.466475,3.03,13.09,86.91
2025-07-13T11:56:36.603370,3.00,12.57,86.85
2025-07-13T11:56:36.737722,2.42,12.05,86.33
2025-07-13T11:56:36.875946,2.19,11.02,86.09
2025-07-13T11:56:37.010495,3.29,10.11,86.11
2025-07-13T11:56:37.148903,3.52,9.35,86.29
2025-07-13T11:56:37.278335,3.21,8.95,85.40
2025-07-13T11:56:37.411092,4.56,7.53,86.13
2025-07-13T11:56:37.543585,5.11,5.65,86.67
2025-07-13T11:56:37.684292,5.14,4.65,87.16
2025-07-13T11:56:37.816170,3.97,3.96,86.76
2025-07-13T11:56:37.950102,3.72,3.50,87.57
2025-07-13T11:56:38.084870,3.30,2.74,87.50
2025-07-13T11:56:38.219595,2.60,2.81,87.81
2025-07-13T11:56:38.361296,1.95,2.15,87.43
2025-07-13T11:56:38.497668,1.26,2.49,87.86
2025-07-13T11:56:38.632941,0.62,2.14,87.41
2025-07-13T11:56:38.770464,1.05,1.70,88.96
2025-07-13T11:56:38.907054,0.56,1.69,88.19
2025-07-13T11:56:39.046393,-0.06,1.75,87.77
2025-07-13T11:56:39.185040,-0.11,2.19,87.70
2025-07-13T11:56:39.322944,0.23,2.14,88.31
2025-07-13T11:56:39.462872,-0.05,1.58,88.11
2025-07-13T11:56:39.599188,-0.33,1.99,88.67
2025-07-13T11:56:39.736500,-1.30,2.55,88.06
2025-07-13T11:56:39.878259,-1.67,2.53,88.13
2025-07-13T11:56:40.014647,-0.63,1.62,89.13
2025-07-13T11:56:40.153692,-0.78,1.37,88.03
2025-07-13T11:56:40.287734,-0.52,1.68,89.58
2025-07-13T11:56:42.457228,34.46,16.15,118.68
2025-07-13T11:56:42.594011,-3.06,1.96,86.38
2025-07-13T11:56:42.727468,-3.66,2.25,87.16
2025-07-13T11:56:42.861098,-4.75,2.67,87.19
2025-07-13T11:56:42.990500,-6.00,1.73,85.65
2025-07-13T11:56:43.124944,-3.48,0.61,88.26
2025-07-13T11:56:43.260479,-3.96,1.94,87.02
2025-07-13T11:56:43.395539,-4.12,2.45,87.55
2025-07-13T11:56:43.532091,-3.98,1.75,88.51
2025-07-13T11:56:43.665629,-2.96,1.41,88.82
2025-07-13T11:56:43.801572,-3.22,1.47,89.42
2025-07-13T11:56:43.936896,-3.02,2.19,89.16
2025-07-13T11:56:44.073963,-2.53,1.96,89.43
2025-07-13T11:56:44.210847,-3.29,1.88,88.47
2025-07-13T11:56:44.348972,-2.49,2.62,87.97
2025-07-13T11:56:44.482602,-1.40,2.00,87.57
2025-07-13T11:56:44.618474,0.15,1.31,89.36
2025-07-13T11:56:44.754988,-0.45,1.57,88.57
2025-07-13T11:56:44.889791,0.58,1.91,88.28
2025-07-13T11:56:45.026182,0.90,1.30,87.62
2025-07-13T11:56:45.164642,1.90,1.15,88.22
2025-07-13T11:56:45.301162,0.97,1.10,88.00
